"Test_Train" "Subject" "labels" "Mean" "S.D" "body_acc_x_mean" "body_acc_x_sd" "body_acc_y_mean" "body_acc_y_sd" "body_acc_z_mean" "body_acc_z_sd" "body_gyro_x_mean" "body_gyro_x_sd" "body_gyro_y_mean" "body_gyro_y_sd" "body_gyro_z_mean" "body_gyro_z_sd" "total_acc_x_mean" "total_acc_x_sd" "total_acc_y_mean" "total_acc_y_sd" "total_acc_z_mean" "total_acc_z_sd"
2 1 4 -0.559968098207487 0.515393889016589 -0.011484648267375 0.0616203815199687 0.0268790963792969 0.0445404344693024 -0.00505578716296875 0.0800143394188039 -0.0103720268515625 0.236055962206312 0.043195859809375 0.385037937799917 -0.00431679420546875 0.210874158285966 0.91742662734375 0.0607212143822428 0.19544655546875 0.0483508531195127 0.36624726953125 0.0761840872931305
2 1 4 -0.528745131451961 0.5275031161899 -0.065796853784375 0.0799174181174913 0.100832684191797 0.0723653009986179 0.0442191824635937 0.103894660178804 0.0245993182023437 0.245018579752521 0.0422267220282813 0.393214362562749 -0.0604334196742187 0.23977682592225 0.84332482265625 0.0921712486802863 0.3142370546875 0.107119536813098 0.4191388296875 0.100954042446426
2 1 4 -0.556676454634403 0.545021079062719 -0.0543377384882813 0.063592696414017 0.08939494665 0.0747212416237699 0.0411440983359375 0.0702102544661974 0.023801117290625 0.066374113721526 -0.0371835439451563 0.0808465498247438 -0.01147530171875 0.137497304877142 0.778603784375 0.0292334379351741 0.421122471875 0.0333544063636924 0.4677963890625 0.0285333151137161
2 1 4 -0.633179913416043 0.542316859701085 0.0053814917984375 0.0155507750421224 0.006763776568125 0.0292932706253743 -0.0140535559247656 0.0132749247823957 -0.0154771018828125 0.00499393387289936 -0.0353492692265625 0.0186975069529909 0.0517038584375 0.0129804064510582 0.778331659375 0.00343452526028466 0.43380584296875 0.00385894940185692 0.45340585234375 0.00394653487770466
2 1 4 -0.631428602746702 0.565257219612126 0.00271695227328125 0.00876967909095996 -0.00361735819804688 0.00791068131899147 -0.00278518470914063 0.00976891104448416 -0.014317010546875 0.00332206642627073 -0.0175714951328125 0.00925095488630017 0.031101473609375 0.0133175607681011 0.77835975546875 0.00225746380129186 0.4337754921875 0.00230426381673276 0.45222259765625 0.00340902333579725
2 1 4 -0.645136656863993 0.557757529544457 -0.00137405068273438 0.00341477899932486 0.00142939505882813 0.0028988490288867 0.00058972049359375 0.00420021216760032 -0.008026776628125 0.00454556198492906 -0.00752293077148438 0.00641881054381361 0.0139244007226563 0.00864249783932202 0.7780774515625 0.00205069762690783 0.43399897734375 0.00221161424154839 0.451276503125 0.00340199476511648
2 1 4 -0.646204836351961 0.550816672387583 0.00040755258203125 0.00269352613721528 7.18618807671875e-05 0.00245420924659402 -0.00072973684046875 0.00334573681453796 -0.00334595915148437 0.00248568419735035 -0.000128981879640625 0.00743308949117268 0.00351905241429687 0.00658658610465582 0.778354190625 0.0022631794056059 0.43409094609375 0.00236701626977973 0.450661371875 0.00298051153174355
2 1 4 -0.651208955461854 0.545716166173237 -0.000250825331 0.00285552548016124 0.000524547883970313 0.00266563937777035 9.0860020625e-05 0.00400717152604836 -0.000543630409296875 0.00314431579960449 0.000922542636671875 0.00643212264027883 -0.00063886643375 0.00411888521586362 0.77801465625 0.00254014684521117 0.43491191953125 0.00263118298758989 0.4509394890625 0.00361918762849802
2 1 4 -0.612689181286453 0.550884241418409 -0.00833013299570312 0.00793172586545463 0.0130935595546875 0.0245917171939775 -0.00479993768046875 0.00872847668841397 -0.20355172109375 0.0418347948085256 -0.0265566189585938 0.0227004335762278 -0.30118194609375 0.0792012236837453 0.95746231640625 0.00469765268299432 0.144597046875 0.0100464686558542 0.31429129140625 0.00674121433355078
2 1 4 -0.629372220849376 0.538692936898469 -0.000920636948203125 0.00441323689746913 0.012408015771875 0.0128263728554146 -0.00038457699140625 0.00469453701024495 -0.1254771921875 0.0495630376065815 -0.0150059188807031 0.010652237267459 -0.1650439071875 0.08132338259555 0.95468955078125 0.00285209112224797 0.1558858671875 0.00503597365015511 0.3136787625 0.00461245136375356
2 1 4 -0.638599739738164 0.543834994524077 0.000809821164453125 0.00289103368942793 -0.000680138064765625 0.00441043150505859 -0.00101917646171875 0.00464533738086073 -0.0533116872890625 0.0344903660797565 -0.00926940569945313 0.0106759181979866 -0.0561519671799219 0.0501388076536324 0.95520513671875 0.00297386223306318 0.1572661015625 0.00379435903005684 0.3122626078125 0.00456371135489577
2 1 4 -0.647367776978431 0.539348645725956 0.000176505877734375 0.0032411984110056 -0.00131975181601562 0.0043707033206892 0.00011143880465625 0.00446718280020125 -0.0104680370771875 0.016499950497533 -0.0009874752421875 0.00699309686966254 -0.00520330691359375 0.014079977295678 0.9557314078125 0.00310752714074867 0.15579642890625 0.0031518593661458 0.3125765671875 0.00443023417237334
2 1 4 -0.647291931333868 0.537302887539045 -0.000864749218359375 0.00287876521133186 0.0037754687503125 0.00484822400424165 -2.8141573390625e-05 0.00419961306874704 0.006806985868125 0.00667009677354654 0.000770128784375 0.00604599452163055 0.0130403342585156 0.011086777530815 0.95468453671875 0.00295238560934694 0.16009056328125 0.00488600942684235 0.3122593546875 0.00413526507775317
2 1 4 -0.641141104321693 0.548735777917751 0.000305079303671875 0.00303700477600567 0.000460094409375 0.00678221798577664 -0.00148917958664062 0.0049562787460999 0.0104993994453125 0.00263554873964732 0.00044122534296875 0.00538233090800822 0.0188558281640625 0.00851683026704692 0.9550955890625 0.00280321750609788 0.1605592359375 0.0042657449897522 0.31091025546875 0.00501325073238878
2 1 4 -0.640233389382709 0.548163880611422 0.0002108892928125 0.00312598931190895 -0.00145394314375 0.00523631894928212 -0.000949054928125 0.0051908933026392 0.0074051837425 0.00400576944011483 0.002046059728125 0.00606658628300945 0.00909642461914062 0.00967929907575719 0.95529626171875 0.00269174387823272 0.15900642421875 0.00346286227273913 0.30991242109375 0.00468682099899689
2 1 4 -0.651022219299822 0.53813919887497 -0.00088498266171875 0.0027583584961086 0.003152818281875 0.00359378459137161 0.000646933415390625 0.00421047654849608 0.00312574667085937 0.00297392331713783 0.0019483860953125 0.0064496428721273 0.00278793023398437 0.0076362383422236 0.954340046875 0.00268051747944832 0.16265946640625 0.00369416583192261 0.31006222578125 0.00381940879877564
2 1 4 -0.645440083469037 0.545783063452797 0.00019832224375 0.00250830681495002 0.0005060094115625 0.00464197587134109 -0.000462120282578125 0.00396144647919755 0.00137809956742187 0.00275439399740216 -8.42748109375e-05 0.0057968587912495 0.002573990215625 0.0077868069933591 0.9545649375 0.00250562433126932 0.16323698359375 0.00336944095593846 0.30901531875 0.00383650536904776
2 1 4 -0.653014850709804 0.53620824261569 -2.3607622890625e-05 0.00257900002853276 -0.00018508045546875 0.00435185487831972 0.000643565335625 0.00470153194467696 -0.000357465130703125 0.00313312881536262 0.0001382609953125 0.0059065000538673 -0.002254794621875 0.00600209058286308 0.9543181421875 0.00248544357515773 0.163290328125 0.00347588342831492 0.3099713609375 0.00443552402348038
2 1 4 -0.650811171713904 0.540945292570207 -0.000749143384296875 0.00275571132021785 0.00209310532109375 0.00378131654196627 0.00094889281984375 0.00510744748286586 -0.00105646330023438 0.00297646106950579 -0.00055644872109375 0.00527279917343029 -0.00063695087578125 0.00750043631102582 0.95322853984375 0.002641385706102 0.16569216875 0.00312715221592033 0.31149775859375 0.00456621267161805
2 1 4 -0.649183828508021 0.53706050295003 0.00035600353703125 0.00276740898439743 -0.001774546878125 0.00503045368434773 -0.00162817741851562 0.00421216809213989 -0.000341585719375 0.00320439861934125 -0.00088802943015625 0.00579974694247907 0.0027149862359375 0.00757036329030549 0.9536338359375 0.00256256114644109 0.16368083671875 0.00411393056307164 0.30961463984375 0.00425657608989078
2 1 4 -0.645873390263993 0.54763664848657 0.00031147680328125 0.00280597795333246 -0.00102022318695313 0.00532659116740523 0.000799033189765625 0.00457360460844797 -0.000553610579273438 0.00335236010889943 0.0008105339128125 0.00726105513207798 -0.00242016331015625 0.00769935083930301 0.95420226171875 0.00257226171958353 0.16252903828125 0.00342115881519102 0.31060469765625 0.0040588602276541
2 1 6 -0.603132382210214 0.537159920077927 0.0259452701070313 0.0290966802110138 0.00108246310390625 0.0196312098737837 -0.00325707417875 0.0224936222361202 0.0610835223671875 0.0407639201352201 -0.0260312073203125 0.0528371569106608 0.202239813203125 0.093276519658369 0.18128593203125 0.0153825278472367 0.7928201828125 0.0188661500344208 0.57080637421875 0.0109916852402687
2 1 6 -0.634715269611943 0.549550628318783 0.00016433907390625 0.00633027567709992 -0.0017953079390625 0.0032508144860401 0.0037933239978125 0.00624289265558515 0.0380897633203125 0.0180945784997935 -0.00201082735960938 0.00758466219266111 0.07578559215625 0.054356876574473 0.187255971875 0.0028811597166052 0.789189325 0.00280903215943783 0.5732804453125 0.00405702785662444
2 1 6 -0.633303775152923 0.55826811730882 -0.00021030541984375 0.00330477826355833 -0.00038310208453125 0.00235339628498567 0.000226740417625 0.0038144894764869 0.0146972279973437 0.0102933864315979 -0.000465685264453125 0.00495574214836562 0.00629010070382812 0.0278427262198923 0.18785935625 0.0024323948612233 0.7884116765625 0.0024115257438284 0.57445795546875 0.00382133323429519
2 1 6 -0.643603751138253 0.552753344676024 0.000411954247890625 0.00267422489098948 -7.2156083515625e-05 0.00244907789411251 -0.000387453344328125 0.00326166847039959 0.00280018497345312 0.00502496135148114 -0.0008102251571875 0.00578422685020414 -0.0191620372336719 0.00750731020033548 0.1879163921875 0.0025930431651168 0.7881079390625 0.00236828616498292 0.5739984375 0.00328668764587918
2 1 6 -0.657309994401426 0.539928071694045 -0.000216132948203125 0.00246625691426439 0.00016734800878125 0.00220226217931266 0.00010720455203125 0.00384928730895822 -0.00193430106607812 0.00244309388103282 0.00282376059765625 0.00546481177588235 -0.017874464890625 0.0049820223718718 0.187865375 0.00245569472114605 0.7882879625 0.00214818026897919 0.57381433359375 0.00367510486895801
2 1 6 -0.649761720088289 0.545210660147411 0.00011284470234375 0.00306645700168459 -4.27425496875001e-06 0.00201388990208319 9.7088199140625e-05 0.00446257084080413 -0.002842671128125 0.0024690133013558 0.00038436764296875 0.00592483820283692 -0.0136061500304687 0.00487695133823633 0.18821634921875 0.00305517875126876 0.788370028125 0.00199067380718297 0.57372632578125 0.00430712172799002
2 1 6 -0.64246215870713 0.550371446691306 8.87744453125e-05 0.0032297906359983 -0.000348809270078125 0.00260947510381337 -0.00021710309875 0.00394564761745093 -0.00218795360839063 0.00259405559308613 0.00131674184140625 0.00625608802377143 -0.00495073373210938 0.0088957911438144 0.18825134453125 0.00319905516437186 0.78808543203125 0.00256029811170046 0.5737071078125 0.00387709967333138
2 1 6 -0.654821388556328 0.540702148011027 0.000542123979375 0.00256389476769407 -0.0006598927315625 0.00274680007913415 0.00027055347109375 0.00448956661913211 -0.00121626813401562 0.00241942747156482 0.0007381986734375 0.00661131759181764 -0.000562446530546875 0.00470873173813638 0.18875645859375 0.00253978625942177 0.787172728125 0.00265617114090074 0.57457033984375 0.00434284657286976
2 1 6 -0.650407582471176 0.547693677034985 0.000876250824453125 0.00262491615399941 -0.000780642940625 0.00306707468183243 0.00100073213201563 0.00478752666113334 -6.42058228125e-05 0.00235644633125541 -0.0006471765640625 0.00525317800337833 6.1531215546875e-05 0.00520708155175011 0.18976487109375 0.00258987505417626 0.78622702109375 0.00293812094793078 0.575726390625 0.00461074963144264
2 1 6 -0.640711357536364 0.561358413748803 -0.0001744182303125 0.0031119445367966 -3.74469521875e-05 0.0032656844568351 0.000881900446234375 0.00425111948944211 0.0002675760253125 0.00204711601726982 -0.00085653365703125 0.00511526257400924 0.000823421710859375 0.00492890202633184 0.18959407421875 0.00309132954283443 0.78634419765625 0.0030413137952755 0.5764482390625 0.00394034971083265
2 1 6 -0.649275767327451 0.54823695132761 -0.000348724378828125 0.00287719695715374 0.00051813738359375 0.00249409442386617 -0.000172296622265625 0.00410480811063491 0.000120630563125 0.00269848231133129 -0.00017068815546875 0.00569648348668974 0.000549703445 0.0045578476056324 0.18932324296875 0.00284490683230877 0.7867558640625 0.00231600288196053 0.57621693671875 0.00394956991835563
2 1 6 -0.647666652908556 0.556785972416828 5.2436068359375e-05 0.0026716902099007 -0.00028633162484375 0.00242222514933673 0.000860254075703125 0.00394514840855307 -0.000530945026546875 0.00306083715943074 -0.000714663910390625 0.00590476294479598 -0.0004825680190625 0.00491398071405652 0.189351715625 0.00264628232882442 0.786427321875 0.00233346339849506 0.5772977359375 0.00387450736562178
2 1 6 -0.645282174283244 0.553407790334245 0.000369995062421875 0.00296615453715372 -0.0002658225974375 0.00244932808336113 4.179742265625e-05 0.00402754125065821 -0.000282014892171875 0.0025296161418806 -0.000636345529921875 0.00636044893020163 -7.9919674296875e-05 0.00541162871768092 0.18969334375 0.00294427104451725 0.786287065625 0.00237359492694821 0.57719100234375 0.00368890254323139
2 1 6 -0.55111433523672 0.539108906165006 -0.0532841575724219 0.111465223847521 0.005297998925 0.0507014853926216 0.0264187407178906 0.0567692808653363 0.2369262875 0.0999558965507241 0.0519372744382813 0.0663218853729245 0.28560065859375 0.0640403024217587 0.314069896875 0.0222581394218393 0.78085108203125 0.0234914669775649 0.51710736328125 0.0269116046924141
2 1 6 -0.607154223268984 0.564290524787672 0.0129074002205469 0.0148707044108121 -0.0101308764317187 0.0174403703325615 0.00067701641953125 0.00578292494061692 0.150861648203125 0.0493143137464055 0.0250841337658594 0.0180310811631771 0.18879537125 0.0692899089069012 0.314864353125 0.00493625625057378 0.7756247859375 0.0051580853612226 0.52679490703125 0.00605119589531635
2 1 6 -0.511076301806774 0.511860660935226 -0.0915001492539062 0.120613917275644 -0.0536127412145312 0.140144117620821 0.0797252260398437 0.125434432503748 -0.032698813125 0.5042997004 0.0733368748361719 0.164219102520981 0.0198824286015625 0.212732341923702 0.214719867242188 0.133514721010119 0.7190318890625 0.139175306691915 0.6121691015625 0.135532361371376
2 1 6 -0.489405698459358 0.522162339376204 -0.106477450847656 0.119252595715437 -0.0418384170671875 0.150749710038573 0.0846802138617188 0.136298791421117 -0.008546080046875 0.533936725864373 0.0179396136640625 0.197371991518942 -0.0121801157265625 0.19783252406528 0.0964868434140625 0.089267773402893 0.6779535171875 0.129932971817461 0.70537521953125 0.108134372259831
2 1 6 -0.583101213003922 0.531707837505849 0.0143005045742188 0.0651309225246194 0.0453949099765625 0.0458516906921359 -0.0305624000601563 0.0739927805762244 0.113250442158594 0.168917142583811 -0.0762554155632812 0.0595079855708145 0.0573582391148438 0.0380508929479961 0.101454764765625 0.0275529075994705 0.71781025859375 0.0361491726582045 0.68239265546875 0.0438697089352092
2 1 6 -0.532658563961622 0.506771741853206 0.005411150796875 0.0806967754111232 0.0633539985859375 0.062793145238267 -0.04526436920625 0.0577861618452496 -0.00955155325546875 0.321663224730517 0.00758192211796875 0.168114553951694 -0.0613023601804688 0.183837843430221 0.101099761453125 0.0624772591281447 0.777628159375 0.0769078101438712 0.63917340078125 0.0517978278394725
2 1 6 -0.379584599360071 0.502255574175702 -0.131640479671875 0.131577283618215 -0.131643792273438 0.263531186218154 0.0942144230515625 0.183640532304686 -0.216737895857813 0.801714765492335 0.0341601163609375 0.254449585561588 -0.0818248064883594 0.209478828238816 -0.050865596984375 0.157493698194539 0.6019457615625 0.268777682878213 0.74021629609375 0.18698035551644
2 1 6 -0.380870733689127 0.499262160637474 -0.114301056052344 0.132545932197111 -0.349828280703125 0.176779932827528 0.150293467476562 0.154016254802534 -0.208475914326562 0.770550744305474 -0.00442481559375 0.227773343885791 0.0178151313538281 0.135142639789298 -0.1841736603125 0.0744105033640294 0.192670011447656 0.254299333947914 0.91106153671875 0.151297696371177
2 1 6 -0.536864262049002 0.539560273583551 -0.00414207125390625 0.0275193041227563 -0.208088513273437 0.185419910245286 0.0415177924929687 0.0694369153486747 0.0800364705234375 0.258698323902575 -0.018494700546875 0.11055317718334 0.048399356875 0.0610666607715664 -0.1930561115625 0.0295491924813845 -0.0300941360523438 0.060777985998769 0.96913286328125 0.0184621285583451
